i,alpha,mover,alpha_hat,alpha_centered,alpha_hat_centered
5258,-0.602236288764586,FALSE,-1.16955057786422,-0.5964972112875,-0.637258974870017
5259,0.578602600231311,FALSE,0.0431510616274249,0.584341677708397,0.575442664621631
5260,0.124398605835855,TRUE,-0.545181109371381,0.130137683312941,-0.0128895063771746
5261,0.362650090922231,FALSE,0.02095203434547,0.368389168399317,0.553243637339676
5262,0.205401537908923,FALSE,-0.0714935643697403,0.211140615386009,0.460798038624466
5263,0.777727573620664,FALSE,0.499700398890463,0.78346665109775,1.03199200188467
5264,-0.00773183144031521,FALSE,-0.410195772295739,-0.0019927539632292,0.122095830698468
5265,0.968502349122963,FALSE,0.780837550473044,0.974241426600049,1.31312915346725
5266,0.490184917432232,FALSE,0.0434164552468681,0.495923994909318,0.575708058241074
5267,-0.00953732033365802,FALSE,-0.191754231726119,-0.00379824285657201,0.340537371268087
5268,-0.112809987537774,FALSE,-0.347347140447584,-0.107070910060688,0.184944462546623
5269,-1.27667121119404,FALSE,-2.56360940430266,-1.27093213371695,-2.03131780130845
5270,-0.648600599019153,FALSE,-0.952036076999876,-0.642861521542067,-0.41974447400567
5271,-0.263307562979625,FALSE,-0.648580297116806,-0.257568485502539,-0.116288694122599
5272,0.935634309069237,FALSE,0.359144254500689,0.941373386546323,0.891435857494895
5273,0.791319019046477,FALSE,0.367177833472671,0.797058096523563,0.899469436466877
5274,-0.806275012776523,FALSE,-1.60346921642386,-0.800535935299437,-1.07117761342966
5275,-0.476322723291209,TRUE,-1.07883929809636,-0.470583645814123,-0.54654769510215
5276,1.73713939902695,TRUE,1.27014491863777,1.74287847650404,1.80243652163197
5277,-1.41251709469622,FALSE,-1.23513714363029,-1.40677801721913,-0.702845540636083
5278,0.179352063176733,FALSE,-0.413969275761257,0.185091140653819,0.11832232723295
5279,0.277655959574592,FALSE,0.0360526095972806,0.283395037051678,0.568344212591487
5280,-0.501703223407696,FALSE,-1.05112488368737,-0.49596414593061,-0.518833280693162
5281,-1.37249045907921,FALSE,-2.37235812199964,-1.36675138160212,-1.84006651900543
5282,-0.393517451126126,FALSE,-1.3485232960358,-0.38777837364904,-0.816231693041589
5283,2.68852433056933,TRUE,1.99392792470394,2.69426340804642,2.52621952769814
5284,-0.10976677752305,FALSE,-0.874118961557901,-0.104027700045964,-0.341827358563695
5285,-0.223120966205164,FALSE,-0.549946237029714,-0.217381888728078,-0.0176546340355075
5286,0.179366928287778,FALSE,-0.912367398016455,0.185106005764864,-0.380075795022249
5287,-1.1688159402078,TRUE,-1.62724922781134,-1.16307686273071,-1.09495762481713
5288,0.751196527199891,FALSE,0.201027489903982,0.756935604676977,0.733319092898188
5289,0.719396102982843,FALSE,0.320843060102351,0.725135180459929,0.853134663096557
5290,-0.348145175404448,FALSE,-0.906425804581935,-0.342406097927362,-0.374134201587729
5291,0.0593338459343979,TRUE,-0.359880281697907,0.0650729234114839,0.172411321296299
5292,-0.50503847808422,FALSE,-0.767060065507524,-0.499299400607134,-0.234768462513318
5293,0.689891731427373,FALSE,0.661856134575876,0.695630808904459,1.19414773757008
5294,-1.6587787733223,TRUE,-2.53372113091295,-1.65303969584521,-2.00142952791874
5295,-0.22225099823374,FALSE,-0.781022579509132,-0.216511920756654,-0.248730976514926
5296,0.623421655165673,FALSE,0.0998093043571126,0.629160732642759,0.632100907351319
5297,1.6873364383445,FALSE,1.37558017106236,1.69307551582159,1.90787177405656
5298,-0.908501501508117,FALSE,-1.54161392577012,-0.902762424031031,-1.00932232277591
5299,-1.11862209635986,FALSE,-1.30115141753199,-1.11288301888277,-0.768859814537779
5300,-0.108211010065327,FALSE,-0.284720111321691,-0.102471932588241,0.247571491672516
5301,-0.0575192355285753,FALSE,-0.889672399214266,-0.0517801580514893,-0.35738079622006
5302,0.758042251915415,FALSE,0.35199144685896,0.763781329392501,0.884283049853166
5303,-0.114388107013693,FALSE,-0.693251600646103,-0.108649029536607,-0.160959997651896
5304,-0.574018283429559,FALSE,-1.16251185989572,-0.568279205952473,-0.630220256901518
5305,1.88993924526386,FALSE,1.45965266792654,1.89567832274095,1.99194427092074
5306,-0.329153039991464,FALSE,-1.00112859870868,-0.323413962514378,-0.468836995714471
5307,0.880877843181363,TRUE,0.272382560347994,0.886616920658449,0.8046741633422
5308,0.744416337659274,FALSE,-0.0165963474604103,0.75015541513636,0.515695255533796
5309,-0.439742707587809,FALSE,-0.713642593833227,-0.434003630110723,-0.18135099083902
5310,1.66243635837573,FALSE,0.91551004362893,1.66817543585282,1.44780164662314
5311,-1.15579864674893,FALSE,-1.35915968888558,-1.15005956927184,-0.826868085891377
5312,-0.937738738780248,FALSE,-1.33643358194572,-0.931999661303162,-0.804141978951516
5313,1.16712179904481,TRUE,0.514447585754017,1.1728608765219,1.04673918874822
5314,-1.55745823944199,FALSE,-2.00657267854909,-1.5517191619649,-1.47428107555489
5315,0.637357198884172,FALSE,0.140266223608113,0.643096276361258,0.672557826602319
5316,0.197449515466589,FALSE,-0.621283261388295,0.203188592943675,-0.0889916583940884
5317,0.739473320762706,FALSE,0.206351864702445,0.745212398239792,0.738643467696651
5318,0.781435892320192,TRUE,0.313897907597436,0.787174969797278,0.846189510591642
5319,-0.665550918985606,FALSE,-0.883804466685493,-0.65981184150852,-0.351512863691286
5320,-0.684422309402987,TRUE,-0.969956892511766,-0.678683231925901,-0.43766528951756
5321,0.814295613579638,TRUE,-0.143230499318806,0.820034691056724,0.3890611036754
5322,0.888384026333753,FALSE,0.496861686546848,0.894123103810839,1.02915328954105
5323,-1.11367173348657,TRUE,-1.98948199791084,-1.10793265600948,-1.45719039491663
5324,-1.23189169431553,FALSE,-1.54283931998406,-1.22615261683844,-1.01054771698985
5325,-1.07465982098932,FALSE,-1.4254297326214,-1.06892074351223,-0.89313812962719
5326,-0.0147790602894336,TRUE,-0.566242449493298,-0.00903998281234759,-0.0339508464990914
5327,-0.0210603638865698,FALSE,-0.596917750898519,-0.0153212864094838,-0.0646261479043132
5328,2.32759188427814,TRUE,1.95877701291102,2.33333096175523,2.49106861590523
5329,0.537578617769642,FALSE,-0.0709492419069835,0.543317695246728,0.461342361087223
5330,-0.150933762659666,FALSE,-0.8805891723671,-0.14519468518258,-0.348297569372894
5331,-0.52794019949943,FALSE,-0.590481829409834,-0.522201122022344,-0.058190226415628
5332,-0.535056473700789,FALSE,-1.20976927473112,-0.529317396223703,-0.677477671736914
5333,-0.619871253094749,FALSE,-0.984802691134956,-0.614132175617663,-0.45251108814075
5334,-1.09414715458447,FALSE,-1.60272980200567,-1.08840807710738,-1.07043819901146
5335,0.174764410984371,FALSE,-0.61402549508148,0.180503488461457,-0.0817338920872738
5336,-3.18918610643503,FALSE,-4.28585827690751,-3.18344702895794,-3.7535666739133
5337,-1.16944424186678,FALSE,-1.59366595162732,-1.16370516438969,-1.06137434863311
5338,0.991563499846736,FALSE,0.511876653483567,0.997302577323822,1.04416825647777
5339,0.149196928334611,FALSE,0.0269321177834465,0.154936005811697,0.559223720777653
5340,0.554631070423332,FALSE,0.0363227688411767,0.560370147900418,0.568614371835383
5341,-0.589690702483591,TRUE,-1.17297999144403,-0.583951625006505,-0.640688388449821
5342,1.40956455320645,TRUE,1.08499168939416,1.41530363068354,1.61728329238837
5343,-0.297443677420138,FALSE,-0.912585778915936,-0.291704599943052,-0.380294175921729
5344,0.587354813049546,FALSE,0.523933455382703,0.593093890526632,1.05622505837691
5345,0.0136732767186403,TRUE,-0.442135154069418,0.0194123541957263,0.0901564489247885
5346,0.479094516876518,TRUE,-0.164811663929261,0.484833594353604,0.367479939064945
5347,-0.441453852528097,FALSE,-1.04449700712218,-0.435714775051011,-0.512205404127977
5348,1.24400780549596,TRUE,0.733125541724384,1.24974688297305,1.26541714471859
5349,-0.517633734430542,FALSE,-0.732239962014499,-0.511894656953456,-0.199948359020292
5350,2.85993663383948,FALSE,2.26228252176017,2.86567571131657,2.79457412475437
5351,-0.161728735063498,FALSE,-0.298129548249326,-0.155989657586412,0.23416205474488
5352,0.126126493805749,TRUE,-0.759352988273603,0.131865571282835,-0.227061385279397
5353,-0.620143602752065,FALSE,-0.947518261993082,-0.614404525274979,-0.415226658998876
5354,0.733028625007077,TRUE,0.325487073124449,0.738767702484163,0.857778676118656
5355,0.188879480095157,FALSE,-0.229464403173253,0.194618557572243,0.302827199820954
5356,0.635331325238311,FALSE,0.324737110953172,0.641070402715397,0.857028713947378
5357,0.713170709295136,FALSE,0.215785708019849,0.718909786772222,0.748077311014055
5358,-0.768887741449215,FALSE,-1.0731292548832,-0.763148663972129,-0.540837651888992
5359,0.825866376973109,FALSE,0.193103079354213,0.831605454450195,0.725394682348419
5360,-1.18988737780151,FALSE,-1.92871387161302,-1.18414830032442,-1.39642226861882
5361,0.153363028470634,FALSE,-0.278499586562701,0.15910210594772,0.253792016431505
5362,0.91262216735709,FALSE,0.279192205993254,0.918361244834176,0.81148380898746
5363,-1.59146442510994,FALSE,-2.14053367057643,-1.58572534763285,-1.60824206758223
5364,-0.441399608592731,FALSE,-0.602208202611682,-0.435660531115645,-0.0699165996174758
5365,-0.402960952747705,TRUE,-1.06864298611375,-0.397221875270619,-0.536351383119543
5366,-2.06230271816286,FALSE,-2.38000157985942,-2.05656364068577,-1.84770997686521
5367,-0.20256487619833,FALSE,-0.402087976357184,-0.196825798721244,0.130203626637022
5368,1.40758868957049,FALSE,1.04018913976428,1.41332776704758,1.57248074275849
5369,-1.40739406899524,FALSE,-1.93449780420157,-1.40165499151815,-1.40220620120737
5370,-1.09945170416749,TRUE,-1.56692731930089,-1.0937126266904,-1.03463571630668
5371,-0.393075493057358,FALSE,-0.988692750799624,-0.387336415580272,-0.456401147805418
5372,-0.059463044387427,FALSE,-0.908725178020905,-0.053723966910341,-0.376433575026699
5373,0.104925407257234,FALSE,0.185352532569475,0.11066448473432,0.717644135563682
5374,0.1889952180983,FALSE,-0.406890929053984,0.194734295575386,0.125400673940222
5375,-0.278202451547745,FALSE,-1.10082445419246,-0.272463374070659,-0.568532851198251
5376,2.35919691735473,TRUE,2.69902413422199,2.36493599483182,3.23131573721619
5377,-0.447634538850182,TRUE,-1.32019450942806,-0.441895461373096,-0.78790290643385
5378,-1.33535669978886,TRUE,-1.96140869957526,-1.32961762231177,-1.42911709658106
5379,-1.56478148601421,TRUE,-2.35734906164997,-1.55904240853712,-1.82505745865576
5380,-0.199479557107137,FALSE,-1.03708227217129,-0.193740479630051,-0.504790669177081
5381,-0.539683716567268,FALSE,-1.131673140804,-0.533944639090182,-0.599381537809796
5382,1.04956872035465,TRUE,0.774052383809448,1.05530779783174,1.30634398680365
5383,-0.187191431582002,TRUE,-0.523657928061788,-0.181452354104916,0.00863367493241807
5384,0.0792020596796242,TRUE,-0.374518299928196,0.0849411371567102,0.15777330306601
5385,-1.6176529989762,FALSE,-1.99803313908663,-1.61191392149911,-1.46574153609243
5386,-0.239937983315595,FALSE,-0.64152846678157,-0.234198905838509,-0.109236863787364
5387,-0.271886923602991,FALSE,-0.356231100284513,-0.266147846125905,0.176060502709693
5388,-1.40303650902349,FALSE,-1.9489935076879,-1.3972974315464,-1.41670190469369
5389,-0.912951650028496,FALSE,-1.49053638910636,-0.90721257255141,-0.958244786112151
5390,-0.873191554689282,FALSE,-1.67273959534443,-0.867452477212196,-1.14044799235023
5391,0.827193177842784,FALSE,0.625953649976833,0.83293225531987,1.15824525297104
5392,0.558026882514199,FALSE,-0.353169458364415,0.563765959991285,0.179122144629792
5393,0.694424949975105,FALSE,-0.133008245907916,0.700164027452191,0.39928335708629
5394,1.40582153073401,FALSE,0.727412808398589,1.4115606082111,1.2597044113928
5395,-0.321394590505842,TRUE,-0.671747506601934,-0.315655513028756,-0.139455903607728
5396,1.18305691015126,FALSE,0.91593003035499,1.18879598762835,1.4482216333492
5397,-0.2657346736016,TRUE,-0.375030132118171,-0.259995596124514,0.157261470876035
5398,1.15617986844195,FALSE,0.592080570015952,1.16191894591904,1.12437217301016
5399,-1.25304602409505,FALSE,-1.55128678963314,-1.24730694661796,-1.01899518663893
5400,-0.604202960843697,FALSE,-1.34541203882461,-0.598463883366611,-0.813120435830402
5401,0.913415960766171,FALSE,0.325086269566518,0.919155038243257,0.857377872560724
5402,1.65745634787285,TRUE,1.3661540885634,1.66319542534994,1.8984456915576
5403,-0.038877583834506,FALSE,-0.575804801455358,-0.03313850635742,-0.043513198461152
5404,-0.331291452184084,FALSE,-1.12197796878728,-0.325552374706998,-0.589686365793071
5405,0.626066840821814,FALSE,-0.310096769892639,0.6318059182989,0.222194833101568
5406,-0.120643584601851,FALSE,-0.307557562267728,-0.114904507124765,0.224734040726478
5407,0.0136256983844964,FALSE,-0.965474480820345,0.0193647758615824,-0.433182877826138
5408,0.25221348444686,TRUE,-0.706288059861273,0.257952561923946,-0.173996456867067
5409,1.0895061399478,FALSE,0.769668931018099,1.09524521742489,1.30196053401231
5410,-1.06556590016621,FALSE,-1.76730141360305,-1.05982682268912,-1.23500981060885
5411,-0.441254808830028,TRUE,-0.881064234241184,-0.435515731352942,-0.348772631246978
5412,0.600319646411984,FALSE,0.433254797946632,0.60605872388907,0.965546400940838
5413,-2.14375790027801,FALSE,-2.49717120202211,-2.13801882280092,-1.96487959902791
5414,1.29544315368299,TRUE,0.891406234836125,1.30118223116008,1.42369783783033
5415,-0.648599701013159,FALSE,-1.12251280118295,-0.642860623536073,-0.590221198188742
5416,-1.04436247308976,FALSE,-1.55923187104036,-1.03862339561267,-1.02694026804615
5417,0.167576337238251,TRUE,-0.490222449051738,0.173315414715337,0.0420691539424681
5418,2.23377741359153,FALSE,1.6159641169584,2.23951649106862,2.1482557199526
5419,-0.672281932964844,FALSE,-1.44211386165392,-0.666542855487758,-0.90982225865971
5420,-1.49461631904507,TRUE,-1.81101958747691,-1.48887724156798,-1.27872798448271
5421,-0.133160098464251,TRUE,-0.92261062787848,-0.127421020987165,-0.390319024884274
5422,1.17023378386562,FALSE,0.445163838723208,1.17597286134271,0.977455441717414
5423,-0.277110287899165,FALSE,-0.386840293072327,-0.271371210422079,0.145451309921879
5424,0.599735644669966,FALSE,0.294310041685066,0.605474722147052,0.826601644679272
5425,1.15660906509776,FALSE,0.906613774550036,1.16234814257485,1.43890537754424
5426,-1.71383683975675,TRUE,-2.39869385693148,-1.70809776227966,-1.86640225393727
5427,0.600073975344566,FALSE,0.529631571146244,0.605813052821652,1.06192317414045
5428,-0.517072254128232,FALSE,-1.37964480960542,-0.511333176651146,-0.847353206611217
5429,-0.0595924608676152,FALSE,-0.958161383224499,-0.0538533833905292,-0.425869780230293
5430,2.24501021264297,FALSE,1.26955718244426,2.25074929012006,1.80184878543846
5431,0.252268328862678,FALSE,-0.0122736104061146,0.258007406339764,0.520017992588092
5432,0.810778900487395,TRUE,-0.178845354211276,0.816517977964481,0.35344624878293
5433,-0.989657753295806,FALSE,-1.27208353159699,-0.98391867581872,-0.739791928602785
5434,0.430177724937883,FALSE,-0.294909860140924,0.435916802414969,0.237381742853282
5435,-0.123568108208646,FALSE,-0.805848036246973,-0.11782903073156,-0.273556433252767
5436,-0.231929337704031,FALSE,-1.22885982423697,-0.226190260226945,-0.696568221242767
5437,0.557947656995286,FALSE,0.240187000812916,0.563686734472372,0.772478603807123
5438,-1.50429536972134,FALSE,-2.09968963316787,-1.49855629224425,-1.56739803017367
5439,1.39052776902899,TRUE,0.706123914157969,1.39626684650608,1.23841551715218
5440,2.28263600626824,FALSE,2.18986361449722,2.28837508374533,2.72215521749142
5441,-0.441200580779909,FALSE,-0.731133235119195,-0.435461503302823,-0.198841632124989
5442,0.518804573838924,FALSE,-0.0987952511744622,0.52454365131601,0.433496351819744
5443,2.053861151768,FALSE,1.65561575280227,2.05960022924509,2.18790735579648
5444,-0.882059097299561,FALSE,-1.1358380998569,-0.876320019822475,-0.603546496862693
5445,0.0471264794105824,FALSE,-0.850309115933014,0.0528655568876684,-0.318017512938808
5446,2.30863463622962,FALSE,1.81203762185127,2.31437371370671,2.34432922484547
5447,-0.925260469371071,TRUE,-1.40718324523092,-0.919521391893985,-0.874891642236715
5448,0.955478821523788,FALSE,0.385080708400243,0.961217899000874,0.91737231139445
5449,0.473501010253413,FALSE,-0.352201459068746,0.479240087730499,0.18009014392546
5450,-0.363129456938101,FALSE,-1.06530470142626,-0.357390379461015,-0.533013098432051
5451,0.361853678481415,TRUE,-0.284838372564563,0.367592755958501,0.247453230429643
5452,-0.332192091893926,FALSE,-0.890840361530659,-0.32645301441684,-0.358548758536453
5453,0.76038465906466,FALSE,0.085499830367795,0.766123736541746,0.617791433362001
5454,-0.509569485214936,FALSE,-0.859168089403441,-0.50383040773785,-0.326876486409235
5455,-1.7571523211675,FALSE,-2.81318234158483,-1.75141324369041,-2.28089073859062
5456,0.813197717806123,FALSE,0.419722622299411,0.818936795283209,0.952014225293617
5457,1.13232732088381,FALSE,0.252124444832001,1.1380663983609,0.784416047826207
5458,0.11153896347961,FALSE,-0.140053387596811,0.117278040956696,0.392238215397395
5459,-0.830126638963554,TRUE,-1.05948616042224,-0.824387561486468,-0.527194557428032
5460,-0.482590012721979,TRUE,-0.734038659792391,-0.476850935244893,-0.201747056798185
5461,-1.31718431349308,FALSE,-1.85600561714638,-1.31144523601599,-1.32371401415217
5462,-1.38737601474183,FALSE,-2.36774170141674,-1.38163693726474,-1.83545009842253
5463,1.13239345345274,TRUE,0.345371311132504,1.13813253092983,0.87766291412671
5464,-2.05851452686204,FALSE,-2.55735099574779,-2.05277544938495,-2.02505939275358
5465,0.558693499080777,FALSE,-0.0775902868893004,0.564432576557863,0.454701316104906
5466,-0.384175028057493,TRUE,-0.628070867115017,-0.378435950580407,-0.0957792641208108
5467,-1.32565555519199,FALSE,-1.91907759209168,-1.3199164777149,-1.38678598909747
5468,-0.232507509578728,FALSE,-0.637092848597948,-0.226768432101642,-0.104801245603741
5469,-0.189051299337589,TRUE,-1.11065118741177,-0.183312221860503,-0.578359584417559
5470,1.2023016768504,FALSE,0.658669171730799,1.20804075432749,1.19096077472501
5471,2.39883323295012,TRUE,1.6289738382796,2.40457231042721,2.1612654412738
5472,1.82290899159925,FALSE,1.55573751185214,1.82864806907634,2.08802911484634
5473,1.6269914642286,TRUE,1.04966628823273,1.63273054170569,1.58195789122693
5474,1.61588635938788,TRUE,1.19100864102104,1.62162543686497,1.72330024401524
5475,0.92873539670628,FALSE,-0.0920704488927669,0.934474474183366,0.440221154101439
5476,-0.454516417334737,FALSE,-0.877393560702281,-0.448777339857651,-0.345101957708075
5477,0.171172924613639,FALSE,-0.685333170524576,0.176912002090725,-0.15304156753037
5478,-1.53059525910518,FALSE,-2.30622077706579,-1.52485618162809,-1.77392917407159
5479,-0.777832675853036,TRUE,-1.63031920447418,-0.77209359837595,-1.09802760147997
5480,-0.873034514793412,TRUE,-1.94544880641582,-0.867295437316326,-1.41315720342162
5481,-1.09017130238436,FALSE,-1.95671233790486,-1.08443222490727,-1.42442073491065
5482,1.41265589165171,FALSE,1.19460863396279,1.4183949691288,1.72690023695699
5483,0.500047962609191,TRUE,0.201561451677527,0.505787040086277,0.733853054671733
5484,0.264507054731177,FALSE,-0.142849458594651,0.270246132208263,0.389442144399555
5485,-0.0113266279824093,FALSE,-0.644312395058064,-0.00558755050532329,-0.112020792063858
5486,0.985935291656511,FALSE,0.307532229999325,0.991674369133597,0.839823832993531
5487,0.884637768598395,FALSE,0.338438004442319,0.890376846075481,0.870729607436525
5488,-0.904861863579162,FALSE,-1.35677386727503,-0.899122786102076,-0.824482264280822
5489,-2.00382435143443,FALSE,-2.65634234168638,-1.99808527395734,-2.12405073869218
5490,-1.17847443705294,FALSE,-2.02374195848288,-1.17273535957585,-1.49145035548868
5491,-0.494871119028844,FALSE,-0.886702278231621,-0.489132041551758,-0.354410675237415
5492,-0.00324293186600495,FALSE,-0.711042604475717,0.00249614561108106,-0.178751001481511
5493,1.50340582686359,TRUE,0.889221476201147,1.50914490434068,1.42151307919535
5494,0.634769334875039,FALSE,0.0249044130934288,0.640508412352125,0.557196016087635
5495,0.685444668607467,FALSE,0.0360890175204093,0.691183746084553,0.568380620514616
5496,0.810478299570455,FALSE,0.223344813573735,0.816217377047541,0.755636416567942
5497,-0.130425767010414,TRUE,-0.908162130680108,-0.124686689533328,-0.375870527685902
5498,-1.0740831668591,FALSE,-1.66782843349749,-1.06834408938201,-1.13553683050328
5499,-0.897543254705905,FALSE,-1.42374082890394,-0.891804177228819,-0.891449225909732
5500,-1.35723063236369,FALSE,-2.33448667696901,-1.3514915548866,-1.80219507397481
5501,-1.29269780618488,FALSE,-1.85061801746567,-1.28695872870779,-1.31832641447146
5502,-1.5172073063295,FALSE,-1.64298758979621,-1.51146822885241,-1.110695986802
5503,0.859176030743799,TRUE,-0.40007507736753,0.864915108220885,0.132216525626676
5504,-1.21461753377647,TRUE,-1.48857274573071,-1.20887845629938,-0.956281142736504
5505,0.619055380663752,FALSE,-0.275162698639429,0.624794458140838,0.257128904354778
5506,2.34537993067925,FALSE,1.68130737331147,2.35111900815634,2.21359897630568
5507,-0.198027912485171,FALSE,-0.748001205462204,-0.192288835008085,-0.215709602467998
5508,-0.184007671076338,TRUE,-0.51917618350393,-0.178268593599252,0.0131154194902761
5509,0.838737527755983,FALSE,0.436926772473721,0.844476605233069,0.969218375467927
5510,-0.0145075459885022,FALSE,-0.350288151473082,-0.00876846851141619,0.182003451521124
5511,-0.763833231605356,TRUE,-1.42078852483,-0.75809415412827,-0.888496921835794
5512,-1.41953834235091,FALSE,-2.59247465256223,-1.41379926487382,-2.06018304956802
5513,0.0933118694913042,TRUE,-0.143239602716548,0.0990509469683902,0.389052000277658
5514,-0.427150503032877,TRUE,-1.13369825720897,-0.421411425555791,-0.601406654214761
5515,0.392367468010024,TRUE,-0.164392146292923,0.39810654548711,0.367899456701283
5516,0.282013838236583,FALSE,-0.73181857829986,0.287752915713669,-0.199526975305654
5517,1.29802839581992,TRUE,0.705548640019699,1.30376747329701,1.2378402430139
5518,0.600218839205042,FALSE,-0.0760355465806339,0.605957916682128,0.456256056413572
5519,1.13641129245042,TRUE,0.390830699793623,1.14215036992751,0.923122302787829
5520,0.0696744125654669,FALSE,-0.674082266921606,0.0754134900425529,-0.1417906639274
5521,0.815918700985696,TRUE,0.585129077639908,0.821657778462782,1.11742068063411
5522,-0.247314784417699,TRUE,-0.671908036755849,-0.241575706940613,-0.139616433761643
5523,-0.153636906688639,FALSE,-0.138554998732117,-0.147897829211553,0.393736604262089
5524,0.0746809416916121,TRUE,-0.649228390595508,0.0804200191686981,-0.116936787601302
5525,-1.11026361719629,FALSE,-1.68357982830835,-1.1045245397192,-1.15128822531414
5526,-1.20558448472509,TRUE,-1.58399884306572,-1.199845407248,-1.05170724007151
5527,-0.290661224565377,FALSE,-0.836286176582309,-0.284922147088291,-0.303994573588103
5528,-1.40164554337845,FALSE,-1.633404337269,-1.39590646590136,-1.1011127342748
5529,0.095682588507896,FALSE,-0.567716238246847,0.101421665984982,-0.0354246352526404
5530,0.798316598496388,FALSE,0.264731796853519,0.804055675973474,0.797023399847725
5531,-0.882446125897466,FALSE,-1.44254960896911,-0.87670704842038,-0.910258005974908
5532,0.0519890587224565,FALSE,-0.576643443277629,0.0577281361995425,-0.0443518402834229
5533,-1.54098229380283,TRUE,-1.79568518025989,-1.53524321632574,-1.26339357726568
5534,0.934875725666292,FALSE,0.439790648218348,0.940614803143378,0.972082251212554
5535,-0.357174502316491,TRUE,-1.31915863685172,-0.351435424839405,-0.78686703385751
5536,1.53051861226007,TRUE,1.06048257508234,1.53625768973716,1.59277417807654
5537,0.0418094360662308,FALSE,-0.352313646095261,0.0475485135433168,0.179977956898945
5538,1.85985974779731,FALSE,1.41400098758587,1.8655988252744,1.94629259058008
5539,0.334886687130995,TRUE,-0.0218955625368087,0.340625764608081,0.510396040457398
5540,-0.18966487420983,FALSE,-0.721957419373134,-0.183925796732744,-0.189665816378927
5541,1.01206499539579,FALSE,0.641669978457786,1.01780407287288,1.17396158145199
5542,0.529949314004044,TRUE,-0.0481751850358323,0.53568839148113,0.484116417958374
5543,-0.555519973414701,FALSE,-1.48555367717625,-0.549780895937615,-0.953262074182042
5544,0.702250024275935,TRUE,0.348346279926974,0.707989101753021,0.88063788292118
5545,0.630873707780011,FALSE,0.0891656775305274,0.636612785257097,0.621457280524734
5546,0.372917673711702,FALSE,-0.232489994641636,0.378656751188788,0.29980160835257
5547,-0.356463580925087,TRUE,-0.784979026759857,-0.350724503448001,-0.252687423765651
5548,-0.0502266005733623,FALSE,-0.577853866078592,-0.0444875230962763,-0.0455622630843858
5549,0.878862808907991,FALSE,0.34867661384657,0.884601886385077,0.880968216840776
5550,1.12468748523873,FALSE,0.912270492555883,1.13042656271582,1.44456209555009
5551,0.297891244345568,FALSE,-0.786145022019612,0.303630321822654,-0.253853419025406
5552,-0.806874855635072,TRUE,-1.41357346791624,-0.801135778157986,-0.881281864922031
5553,0.753812887631443,FALSE,0.350479778182708,0.759551965108529,0.882771381176914
5554,0.149893353102687,FALSE,-0.263109488722806,0.155632430579773,0.2691821142714
5555,1.13737163177908,FALSE,0.466872228434013,1.14311070925617,0.99916383142822
5556,-1.60142605000689,FALSE,-1.89009634842627,-1.5956869725298,-1.35780474543206
5557,-0.744160153516132,TRUE,-1.48400648555721,-0.738421076039046,-0.951714882563007
5558,0.532656441337799,FALSE,0.180253903918197,0.538395518814885,0.712545506912403
5559,-1.35293498302923,TRUE,-2.05911498050412,-1.34719590555214,-1.52682337750992
5560,2.74869116959292,FALSE,1.76359329394874,2.75443024707001,2.29588489694294
5561,-0.851797058411363,FALSE,-1.55740056911114,-0.846057980934277,-1.02510896611693
5562,0.447210710627482,FALSE,-0.448581451929275,0.452949788104568,0.0837101510649315
5563,-1.72797425500649,FALSE,-1.87833399849767,-1.7222351775294,-1.34604239550346
5564,2.20505144512363,FALSE,1.70255875962172,2.21079052260072,2.23485036261592
5565,0.725815431282296,FALSE,0.262232756489207,0.731554508759382,0.794524359483413
5566,-0.51390709879415,FALSE,-0.78340348757941,-0.508168021317064,-0.251111884585204
5567,0.261131714601403,FALSE,-0.41509578758692,0.266870792078489,0.117195815407287
5568,-0.710477164451562,FALSE,-1.31270443033649,-0.704738086974476,-0.780412827342285
5569,-1.71944851395274,FALSE,-2.38546260145334,-1.71370943647565,-1.85317099845914
5570,-1.08945880275189,FALSE,-1.4034125335176,-1.0837197252748,-0.871120930523389
5571,-0.91141928834144,TRUE,-1.21339469732798,-0.905680210864354,-0.681103094333772
5572,1.14134489632312,FALSE,0.558729931694053,1.14708397380021,1.09102153468826
5573,0.46620878824698,FALSE,0.0123123877136622,0.471947865724066,0.544603990707868
5574,-0.370388308034412,FALSE,-1.15698629450768,-0.364649230557326,-0.624694691513474
5575,-0.256257861475329,FALSE,-1.21738223798898,-0.250518783998243,-0.685090634994779
5576,1.07226546534951,TRUE,0.764587828779928,1.0780045428266,1.29687943177413
5577,-1.00420325447998,FALSE,-1.82703399600711,-0.998464177002894,-1.2947423930129
5578,0.599403302695779,TRUE,-0.155220610971927,0.605142380172865,0.377070992022279
5579,-0.93436541172637,FALSE,-1.42853363614182,-0.928626334249284,-0.896242033147617
5580,0.716653796030982,FALSE,0.350676417148076,0.722392873508068,0.882968020142282
5581,1.25694026298972,TRUE,0.761611291396615,1.26267934046681,1.29390289439082
5582,-0.437376196501637,TRUE,-1.02098104813255,-0.431637119024551,-0.488689445138343
5583,0.456829687646366,FALSE,0.0441479255024515,0.462568765123452,0.576439528496658
5584,-2.20555688955753,TRUE,-3.06681717071157,-2.19981781208044,-2.53452556771737
5585,0.32384533359146,TRUE,-0.340099247118455,0.329584411068546,0.192192355875751
5586,0.314399515561469,FALSE,-0.218508151398183,0.320138593038555,0.313783451596023
