j,psi,psi_hat,psi_centered,psi_hat_centered
386,-0.360566848886869,-0.231963638599787,-0.351038897801344,-0.777974340173689
387,0.29973509080715,0.893095838355165,0.309263041892675,0.347085136781263
388,-0.173160118738753,0.453996094418177,-0.163632167653228,-0.0920146071557256
389,-0.139681241487853,0.312163729367547,-0.130153290402328,-0.233846972206355
390,0.162759078982634,0.567294425079102,0.172287030068159,0.0212837235051998
391,-0.459481256692918,0.16517120132422,-0.449953305607393,-0.380839500249682
392,0.555741523210022,1.27832350239104,0.565269474295547,0.732312800817136
393,0.223235027068861,0.384975154924228,0.232762978154386,-0.161035546649675
394,-0.217831042681962,0.48419722886539,-0.208303091596437,-0.061813472708512
395,0.96118316424717,1.48448495910818,0.970711115332695,0.938474257534275
396,-0.490108176556567,-0.00714195138553458,-0.480580225471042,-0.553152652959437
397,0.933951141342381,1.62840292974901,0.943479092427906,1.08239222817511
398,0.377387042043399,0.787760968835598,0.386914993128924,0.241750267261696
399,-0.275549912689671,0.595269671812453,-0.266021961604146,0.0492589702385503
400,-0.0193763760088288,0.576414166718584,-0.00984842492330376,0.0304034651446818
401,-0.292264524291642,0.34052734667923,-0.282736573206117,-0.205483354894672
402,0.644633843520935,1.25362725018564,0.65416179460646,0.707616548611738
403,0.150526694108221,0.874363012789738,0.160054645193746,0.328352311215836
404,0.276937414896845,0.67367967867723,0.28646536598237,0.127668977103328
405,1.03181345912644,1.56881393612131,1.04134141021197,1.02280323454741
406,-1.18038363494964,-0.602567923464469,-1.17085568386411,-1.14857862503837
407,-0.346655267200779,0.137637120431121,-0.337127316115254,-0.408373581142781
408,0.32354608066295,0.507874330149052,0.333074031748475,-0.0381363714248504
409,-0.568368804712416,0.0760971083293071,-0.558840853626891,-0.469913593244595
410,0.970912091801074,1.50876004457404,0.980440042886599,0.96274934300014
411,0.284707714064736,0.825768696039048,0.294235665150261,0.279757994465145
412,0.750637973196922,1.36308522218141,0.760165924282447,0.817074520607505
413,0.182078868178111,1.15985646702846,0.191606819263636,0.61384576545456
414,-0.535023441918427,-0.0170541740522141,-0.525495490832902,-0.563064875626117
415,0.229590721059453,0.770343147855514,0.239118672144978,0.224332446281611
416,-0.614905466424771,-0.23043081827148,-0.605377515339246,-0.776441519845382
417,0.695496955697381,1.35718780314158,0.705024906782906,0.811177101567681
418,0.657910677576446,1.28169555493622,0.667438628661971,0.735684853362322
419,0.810840083354293,1.39081010874601,0.820368034439818,0.844799407172112
420,0.268793681986541,1.09883923902752,0.278321633072066,0.552828537453621
421,0.316767103836101,0.76180013631833,0.326295054921626,0.215789434744428
422,-0.624768146646514,-0.243871866366078,-0.615240195560989,-0.789882567939981
423,0.132235883484854,0.33905847686354,0.141763834570379,-0.206952224710362
424,0.579839279593816,1.1727985962851,0.589367230679341,0.6267878947112
425,-0.712617897266536,-0.107834477766071,-0.703089946181011,-0.653845179339973
426,0.244112221030519,0.8567662199989,0.253640172116044,0.310755518424998
427,-0.941771752345613,-0.222220048423147,-0.932243801260088,-0.768230749997049
428,0.761302331650517,1.15393402633284,0.770830282736042,0.607923324758936
429,-0.364645756768416,0.0587440706991741,-0.355117805682891,-0.487266630874728
430,0.274311962719024,0.755491773598964,0.283839913804549,0.209481072025062
431,-0.391921131444417,-0.0849860271845179,-0.382393180358892,-0.63099672875842
432,-0.00421554201935248,0.698014533323404,0.00531240906617256,0.152003831749502
433,-0.822209291151897,0.0146086743142228,-0.812681340066372,-0.53140202725968
434,-1.29738963176937,-0.700676342746743,-1.28786168068385,-1.24668704432065
435,0.468951305648367,1.05188078201314,0.478479256733892,0.505870080439241
436,0.234434900789853,0.763545620438914,0.243962851875378,0.217534918865012
437,0.579370858241724,0.96562487218962,0.588898809327249,0.419614170615717
438,0.503113488085381,0.687661698802575,0.512641439170906,0.141650997228672
439,-0.170376229784823,0.35773203963078,-0.160848278699298,-0.188278661943123
440,-0.298437078050103,0.411775319693111,-0.288909126964578,-0.134235381880791
441,0.440469050725779,0.940826539693099,0.449997001811304,0.394815838119197
442,0.531895414880333,1.07195869522286,0.541423365965858,0.525947993648959
443,0.249238776127985,0.763144141941757,0.25876672721351,0.217133440367855
444,0.0428175349904748,0.552585490977521,0.0523454860759998,0.00657478940361889
445,-0.292179668020102,0.474643936552989,-0.282651716934577,-0.0713667650209139
446,0.451954515914765,1.02330015333492,0.46148246700029,0.477289451761018
447,0.408067362796717,0.827438690283664,0.417595313882242,0.281427988709762
448,0.251072807730741,0.726981236016557,0.260600758816266,0.180970534442655
449,1.28626494922999,1.80748246728081,1.29579290031552,1.26147176570691
450,-0.647896528349862,-0.337223343278077,-0.638368577264337,-0.88323404485198
451,-0.251503956355034,0.667730127364307,-0.241976005269509,0.121719425790405
452,0.121677140180762,0.667544478925053,0.131205091266287,0.12153377735115
453,-0.591491041874619,-0.148161444090106,-0.581963090789094,-0.694172145664008
454,-0.316041421377994,0.475214440122581,-0.306513470292469,-0.0707962614513212
455,-0.661832172870655,0.0434007062869751,-0.65230422178513,-0.502609995286927
456,0.847220510251223,1.45748470435755,0.856748461336748,0.911474002783652
457,-0.297300108110457,0.419124443241199,-0.287772157024932,-0.126886258332704
458,0.209344408889672,0.61337980493137,0.218872359975197,0.0673691033574673
459,1.03058624161338,1.45274864335706,1.04011419269891,0.906737941783152
460,0.257172215087973,1.13962672640486,0.266700166173498,0.593616024830961
461,-0.335699693448243,0.147968874050833,-0.326171742362718,-0.398041827523069
462,0.347893022114424,0.748895477211103,0.357420973199949,0.202884775637201
463,0.0145463139218626,0.666217278217956,0.0240742650073876,0.120206576644053
464,-0.244805828994821,0.298252476725531,-0.235277877909296,-0.247758224848371
465,-0.926604324653862,-0.223675215278821,-0.917076373568337,-0.769685916852724
466,1.00252075456112,1.43170810017281,1.01204870564665,0.88569739859891
467,-0.339288960722642,0.310787948908825,-0.329761009637117,-0.235222752665077
468,-0.038198674701494,0.518168852895708,-0.028670723615969,-0.0278418486781942
469,-0.081999743670993,0.47669618577525,-0.072471792585468,-0.0693145157986522
470,-0.309079704138607,0.287780698169928,-0.299551753053082,-0.258230003403974
471,0.593658261411149,1.16382348712221,0.603186212496674,0.617812785548312
472,0.130505434457935,0.818961713365758,0.14003338554346,0.272951011791855
473,-0.640256064136439,-0.112151195435008,-0.630728113050914,-0.658161897008911
474,0.0732572340622938,0.846000844645045,0.0827851851478188,0.299990143071143
475,1.50722559655877,1.89685522874304,1.5167535476443,1.35084452716914
476,0.0740348861732067,0.838321256460756,0.0835628372587317,0.292310554886853
477,0.321030367531354,0.89357246764722,0.330558318616879,0.347561766073317
478,0.545416622852971,1.13029490388164,0.554944573938496,0.584284202307734
479,-0.281303205288679,0.145634438684069,-0.271775254203154,-0.400376262889834
480,0.532267116098374,1.01710568819001,0.541795067183899,0.471094986616105
481,0.981267949247238,1.77243613604783,0.990795900332763,1.22642543447393
482,0.123142039767073,0.657131316897198,0.132669990852598,0.111120615323295
483,0.602998028859945,1.10546104622314,0.61252597994547,0.559450344649239
484,-0.116694451707632,0.442544649460738,-0.107166500622107,-0.103466052113165
485,0.421118329748743,0.910009153129893,0.430646280834268,0.36399845155599
486,-0.781694963420684,-0.516608345130159,-0.772167012335159,-1.06261904670406
487,-0.448164890256005,0.218534934046409,-0.43863693917048,-0.327475767527493
488,0.213066019217632,0.532222026300278,0.222593970303157,-0.0137886752736242
489,0.292339972660872,0.813635436421978,0.301867923746397,0.267624734848076
490,0.721822272359463,1.28363542902827,0.731350223444988,0.737624727454364
491,0.209163219540824,0.766178180639916,0.218691170626349,0.220167479066014
492,0.736059025237987,1.24218330196437,0.745586976323512,0.696172600390472
493,0.871417135661991,1.48421561235213,0.880945086747516,0.938204910778226
494,0.719806868849782,1.28872551399722,0.729334819935307,0.742714812423316
495,0.584860026721034,1.08682746619122,0.594387977806559,0.540816764617321
496,0.37968585525642,0.984360383733456,0.389213806341945,0.438349682159554
497,-0.941330681683437,-0.512184898921321,-0.931802730597912,-1.05819560049522
498,-0.0777629751404507,0.498167564781353,-0.0682350240549257,-0.0478431367925498
499,-0.401413422121458,0.193875471711426,-0.391885471035933,-0.352135229862476
500,0.946252238633457,1.25716937518793,0.955780189718982,0.711158673614031
501,0.176006281867305,0.701660795982175,0.18553423295283,0.155650094408272
502,-0.151266494002107,0.228468843577101,-0.141738542916582,-0.317541857996801
503,-0.276169917163553,0.319951965585926,-0.266641966078028,-0.226058735987976
504,-0.225189627574689,0.342435789853488,-0.215661676489164,-0.203574911720415
505,0.466157008931242,0.950744566495082,0.475684960016767,0.404733864921179
506,-0.369421262797122,0.092930603232938,-0.359893311711597,-0.453080098340965
507,0.814515148605418,1.32302262955961,0.824043099690943,0.777011927985706
508,-0.700281872594711,-0.03341574384009,-0.690753921509186,-0.579426445413993
509,0.027192130563335,0.654881445562289,0.03672008164886,0.108870743988386
510,-1.15613681339028,-0.531357013504962,-1.14660886230476,-1.07736771507886
511,0.154009728289992,0.497271340589806,0.163537679375517,-0.0487393609840968
512,-0.731424214872327,-0.12166960286662,-0.721896263786802,-0.667680304440523
513,-0.352183916151812,0.240934207103219,-0.342655965066287,-0.305076494470684
514,-0.982059935694214,-0.322084159554015,-0.972531984608689,-0.868094861127918
515,0.321819911029747,0.771132788661463,0.331347862115272,0.225122087087561
516,-0.17707646435321,0.388380064710978,-0.167548513267685,-0.157630636862924
517,0.10801403301273,0.796808056287033,0.117541984098255,0.25079735471313
518,-0.404151256051578,0.131977035522893,-0.394623304966053,-0.414033666051009
519,-0.585816905307073,-0.141994162563202,-0.576288954221548,-0.688004864137104
520,-0.742910495692541,0.108380828126966,-0.733382544607016,-0.437629873446936
521,-0.389048729546165,0.249591025470302,-0.37952077846064,-0.2964196761036
522,-0.139169978944026,0.85934081234959,-0.129642027858501,0.313330110775687
523,-1.24176819652869,-0.665157055384886,-1.23224024544317,-1.21116775695879
524,-0.546490911024982,-0.0381163008375873,-0.536962959939457,-0.58412700241149
525,-0.760781463765484,-0.0458495664592924,-0.751253512679959,-0.591860268033195
526,-0.2270910525326,0.327112358353675,-0.217563101447075,-0.218898343220228
527,-0.905847201431749,-0.498956537285877,-0.896319250346224,-1.04496723885978
528,-0.141313784891419,0.422273530144694,-0.131785833805894,-0.123737171429209
529,0.821233321564577,1.50321104246978,0.830761272650102,0.957200340895874
530,-0.170194557227904,0.489098998971977,-0.160666606142379,-0.0569117026019257
531,0.263132198830999,1.15574354898927,0.272660149916524,0.609732847415368
532,-0.0172632994788032,0.707306250190494,-0.00773534839327816,0.161295548616591
533,-0.0911272366281232,0.480085256447921,-0.0815992855425982,-0.0659254451259813
534,-0.871211946405456,-0.400856108159488,-0.861683995319931,-0.94686680973339
535,0.638665782309292,1.22598110809452,0.648193733394817,0.679970406520621
536,0.93835002660941,1.1458521934483,0.947877977694935,0.599841491874398
537,0.481179687963981,1.05263617959932,0.490707639049506,0.506625478025418
538,-0.301019101675869,0.419551303366367,-0.291491150590344,-0.126459398207536
539,0.0969742476263865,0.708619470227411,0.106502198711912,0.162608768653509
540,-0.723339256941565,-0.0667421568689041,-0.71381130585604,-0.612752858442807
541,0.127626723313763,0.592600509210766,0.137154674399288,0.0465898076368638
542,-0.274296432460122,0.329163145862886,-0.264768481374597,-0.216847555711017
543,-0.597572597922952,-0.123036976743832,-0.588044646837427,-0.669047678317734
544,-0.104382761023676,0.279759641661786,-0.094854809938151,-0.266251059912116
545,0.347492274010071,0.997125714680478,0.357020225095596,0.451115013106576
546,0.641167129646763,1.21794602604804,0.650695080732288,0.671935324474139
547,-0.0826463008844652,0.431359437781308,-0.0731183497989402,-0.114651263792594
548,0.690692805250979,1.21320508101619,0.700220756336504,0.667194379442289
549,0.56000835512585,0.729519784340001,0.569536306211375,0.183509082766098
550,-0.222526500309008,0.385916734870777,-0.212998549223483,-0.160093966703125
551,-0.677426121109392,-0.204761038589173,-0.667898170023867,-0.750771740163075
552,-0.612768811459709,0.0935332950856567,-0.603240860374184,-0.452477406488246
553,0.562979924234319,1.17097232628073,0.572507875319844,0.624961624706832
554,0.312822933674004,1.1088461931783,0.322350884759529,0.5628354916044
555,-0.342873823710432,0.0772960686567221,-0.333345872624907,-0.46871463291718
556,-0.878097121953893,-0.255805135362322,-0.868569170868368,-0.801815836936225
557,-0.422248257176715,0.315339557156444,-0.41272030609119,-0.230671144417459
558,0.190833367267725,0.810123580202831,0.20036131835325,0.264112878628928
559,0.0748885339139612,0.62169809043867,0.0844164849994862,0.0756873888647679
560,-0.45769779651479,0.0946486653680876,-0.448169845429265,-0.451362036205815
561,0.228254754594293,0.75954340497424,0.237782705679818,0.213532703400337
562,-0.49425954372107,-0.00280128326262513,-0.484731592635545,-0.548811984836528
563,0.256678531783796,0.791316201883991,0.266206482869321,0.245305500310089
564,-0.437183877397745,0.303347830841163,-0.42765592631222,-0.242662870732739
565,-0.0781608795646205,0.797854502461398,-0.0686329284790955,0.251843800887496
566,0.795437406864377,1.22111416919079,0.804965357949902,0.675103467616883
567,-0.183748938234093,0.399662469600401,-0.174220987148568,-0.146348231973501
568,-0.316148959600177,0.263892730653981,-0.306621008514652,-0.282117970919922
569,0.607236029050987,1.04087329252435,0.616763980136512,0.494862590950452
570,-0.619916649097828,0.00357313509148919,-0.610388698012303,-0.542437566482413
571,0.0660636297462279,0.677922941761604,0.0755915808317529,0.131912240187701
572,1.15334280683971,1.68083970821342,1.16287075792524,1.13482900663952
573,0.423082215702661,1.10431087781265,0.432610166788186,0.558300176238749
574,-0.368816053899854,0.127771086658536,-0.359288102814329,-0.418239614915367
575,0.312153927730013,0.885763135033193,0.321681878815538,0.33975243345929
576,0.591112718481473,1.27483445198019,0.600640669566998,0.728823750406283
577,-0.123684826732201,0.18460837794766,-0.114156875646676,-0.361402323626243
578,0.134087865282798,0.613831196101493,0.143615816368323,0.0678204945275904
579,-0.56638511392616,-0.0386349804567997,-0.556857162840635,-0.584645682030702
580,0.52528387780677,1.070019358535,0.534811828892295,0.524008656961095
581,0.610895695672783,1.09748836904294,0.620423646758308,0.551477667469036
582,-0.723893076768995,0.148774621108139,-0.71436512568347,-0.397236080465764
583,-0.621169367733041,-0.109841809656417,-0.611641416647516,-0.65585251123032
584,-0.169629164043853,0.514842745104132,-0.160101212958328,-0.0311679564697708
585,-0.488120108374887,-0.0403123423809982,-0.478592157289362,-0.586323043954901
586,-0.337201117386281,0.265357438415127,-0.327673166300756,-0.280653263158775
587,-0.661611696153036,-0.0924083391745053,-0.652083745067511,-0.638419040748408
588,-0.431681629769517,0.075391984639258,-0.422153678683992,-0.470618716934644
589,0.800745220692182,1.31053006021356,0.810273171777707,0.764519358639656
590,-1.01060426361039,-0.564237985507889,-1.00107631252487,-1.11024868708179
591,-1.15571541356405,-0.541303814964502,-1.14618746247853,-1.0873145165384
592,0.176525533375603,1.01686890184036,0.186053484461128,0.470858200266459
593,0.289247255943387,0.671011911087327,0.298775207028912,0.125001209513424
594,-0.63295347935276,-0.044447658103149,-0.623425528267235,-0.590458359677051
595,0.640929438581091,1.11288282881434,0.650457389666616,0.566872127240439
596,-0.167591941421918,0.11108706575686,-0.158063990336393,-0.434923635817043
597,-0.922571105001992,-0.494177501251284,-0.913043153916467,-1.04018820282519
598,-0.353221962711946,0.360158765792611,-0.343694011626421,-0.185851935781291
599,-0.784083566693226,-0.539111209443773,-0.774555615607701,-1.08512191101768
600,-0.863467783679982,-0.52237335982404,-0.853939832594457,-1.06838406139794
601,0.0853788627299419,0.683578569104724,0.0949068138154669,0.137567867530821
602,0.382937310769482,0.919882208583889,0.392465261855007,0.373871507009986
603,-0.677703973408311,-0.0928243799795464,-0.668176022322786,-0.638835081553449
604,0.0111703222445664,0.686991076575773,0.0206982733300914,0.14098037500187
605,-0.0632855588905029,0.312049960927331,-0.0537576078049779,-0.233960740646572
606,0.721389858018244,0.977949419236686,0.730917809103769,0.431938717662784
607,-0.519633087240182,0.0491699080496756,-0.510105136154657,-0.496840793524227
608,-0.553371244751677,-0.0530753522897799,-0.543843293666152,-0.599086053863682
609,-0.687288318009337,-0.222902947743787,-0.677760366923812,-0.76891364931769
610,0.28386049629369,0.711956985361092,0.293388447379215,0.16594628378719
611,0.229531645119686,0.526440855455196,0.239059596205211,-0.0195698461187062
612,-0.32647289804037,0.608809720371936,-0.316944946954845,0.0627990187980337
613,-0.323669488884588,0.231655651844184,-0.314141537799063,-0.314355049729718
614,-0.568114709769784,-0.0716222021633838,-0.558586758684259,-0.617632903737286
615,0.135884367780204,0.589955489971688,0.145412318865729,0.0439447883977853
616,0.780863637130371,1.1825359566006,0.790391588215896,0.636525255026695
617,-0.225124251872676,0.391826321149432,-0.215596300787151,-0.15418438042447
618,0.477481478929536,0.764414311462787,0.487009430015061,0.218403609888885
619,-0.195397187215709,0.091634351724317,-0.185869236130184,-0.454376349849586
620,0.246940093623581,0.939200903171011,0.256468044709106,0.393190201597109
621,0.840950375976172,1.50958180036338,0.850478327061697,0.963571098789481
622,-0.229515575375806,0.222976618599436,-0.219987624290281,-0.323034082974467
623,0.573281401738104,1.22648932602871,0.582809352823629,0.680478624454808
624,-0.64045792107439,-0.141132186008068,-0.630929969988865,-0.68714288758197
625,0.315529528044633,0.896947498542621,0.325057479130158,0.350936796968719
626,-0.323197414091143,0.344131725533883,-0.313669463005618,-0.20187897604002
627,-0.100493241454807,0.668640237103767,-0.090965290369282,0.122629535529864
628,-0.0110551412031325,0.408224935622774,-0.00152719011760746,-0.137785765951129
629,0.128636730042289,0.675019890548036,0.138164681127814,0.129009188974133
630,0.453966899973489,0.972281286801126,0.463494851059014,0.426270585227224
631,-0.34110614022215,0.137220209172304,-0.331578189136625,-0.408790492401598
632,0.248523832183198,0.921276319088631,0.258051783268723,0.375265617514728
633,0.641551648903721,1.03761139161011,0.651079599989246,0.491600690036207
634,0.0370203949774753,0.782618989099887,0.0465483460630003,0.236608287525984
635,-0.917997889201655,-0.373564219506605,-0.90846993811613,-0.919574921080508
636,-0.830342796500983,-0.372551745061843,-0.820814845415458,-0.918562446635745
637,-0.662077429986571,-0.403197399762399,-0.652549478901046,-0.949208101336301
638,0.17073106596306,0.653242012930313,0.180259017048585,0.10723131135641
639,-1.02886795446059,-0.528975653266658,-1.01934000337507,-1.07498635484056
640,0.409982367019457,0.628707240800164,0.419510318104982,0.0826965392262615
641,0.135467391223474,0.760996691046679,0.144995342308999,0.214985989472777
642,0.599424119087497,1.05259426909313,0.608952070173022,0.506583567519229
643,0.297905177954822,1.16961172961792,0.307433129040347,0.623601028044014
644,-0.0357931630136002,0.441463619249404,-0.0262652119280752,-0.104547082324499
645,-0.371267516653178,0.210817151953451,-0.361739565567653,-0.335193549620451
646,-0.0449203932727232,0.769069060663699,-0.0353924421871982,0.223058359089797
647,-1.08507827309885,-0.598185079853572,-1.07555032201332,-1.14419578142747
648,0.703799345425452,1.33191985512806,0.713327296510977,0.785909153554157
649,0.250349456799637,0.814355584109588,0.259877407885162,0.268344882535685
650,0.712083316243439,1.40702491561184,0.721611267328964,0.861014214037938
651,0.903378746659493,1.46810728032243,0.912906697745018,0.922096578748528
652,-0.527120072433546,0.16036601427862,-0.517592121348021,-0.385644687295282
653,0.506500331709326,1.08554717357971,0.516028282794851,0.539536472005803
654,0.809215676478759,1.18048125358516,0.818743627564284,0.634470552011258
655,-0.13579997706957,0.516213567849973,-0.126272025984045,-0.0297971337239292
656,-0.21522417492244,0.484297401425346,-0.205696223836915,-0.0617133001485568
657,0.674418722430206,1.31816677869166,0.683946673515731,0.772156077117761
658,0.375589448310322,0.497741356040958,0.385117399395847,-0.0482693455329445
659,0.0372819354084911,0.583010287425294,0.0468098864940161,0.0369995858513917
660,-0.16284546608538,0.192236190542685,-0.153317514999855,-0.353774511031217
661,-0.234665747403946,0.107664714813039,-0.225137796318421,-0.438345986760863
662,-0.514191588250585,0.0985525180252736,-0.50466363716506,-0.447458183548629
663,0.347631758653457,0.689053502685694,0.357159709738982,0.143042801111791
664,-0.0653599869465761,0.374988339018558,-0.0558320358610511,-0.171022362555344
665,-0.49635056666674,0.272332220767891,-0.486822615581215,-0.273678480806011
666,0.503419834644318,1.30759791695939,0.512947785729843,0.761587215385483
667,-0.0907826555792431,0.575264044703027,-0.0812547044937181,0.0292533431291245
668,-0.411910311173228,0.0374803739791751,-0.402382360087703,-0.508530327594727
669,-0.0766033020996264,0.836948276614668,-0.0670753510141014,0.290937575040766
670,0.494968475002957,1.04984745189044,0.504496426088482,0.503836750316534
671,0.166526204178575,0.566696033960219,0.1760541552641,0.0206853323863162
672,-0.332364115273989,0.0266975588637719,-0.322836164188464,-0.519313142710131
673,0.253976059600311,0.911298999763986,0.263504010685836,0.365288298190083
674,0.298204155339813,0.954596555774114,0.307732106425338,0.408585854200211
675,0.0983937951245882,0.679042658943741,0.107921746210113,0.133031957369838
676,0.378460496678282,1.16718141371492,0.387988447763807,0.621170712141014
677,0.16801263549731,0.690963003257215,0.177540586582835,0.144952301683313
678,-0.0545959766681931,0.447554086816994,-0.0450680255826681,-0.0984566147569085
679,-0.435563225524379,0.288747467106293,-0.426035274438854,-0.257263234467609
680,-0.157706558024918,0.717611220661424,-0.148178606939393,0.171600519087522
681,0.0515965688221095,0.661625786455687,0.0611245199076345,0.115615084881784
682,-0.547405498116875,0.0272001648882037,-0.53787754703135,-0.518810536685699
683,0.795103195382249,1.37426173900691,0.804631146467774,0.828251037433008
684,0.241484822014812,0.806431577017125,0.251012773100337,0.260420875443222
685,-1.09088044458639,-0.248645707434059,-1.08135249350086,-0.794656409007961
686,-0.336739617858507,0.0711942130947954,-0.327211666772982,-0.474816488479107
687,-0.225900109755365,0.278025077077578,-0.21637215866984,-0.267985624496324
688,0.0114227964144666,0.229596992360863,0.0209507474999916,-0.31641370921304
689,0.429239846208642,0.931010062665156,0.438767797294167,0.384999361091254
690,-1.37762205847046,-0.423383984894284,-1.36809410738493,-0.969394686468186
691,0.0175396459003539,0.679101871092761,0.0270675969858789,0.133091169518858
692,0.164260886305426,0.72436164276611,0.173788837390951,0.178350941192207
693,-0.30577790557038,0.323886806305335,-0.296249954484855,-0.222123895268568
694,-0.210720699341667,0.467785980301186,-0.201192748256142,-0.0782247212727169
695,0.931780698734715,1.37689700460124,0.94130864982024,0.830886303027334
696,-0.43140162713769,0.0116215379228487,-0.421873676052165,-0.534389163651054
697,-0.214637641840493,0.207435065355505,-0.205109690754968,-0.338575636218398
698,-0.38101973711778,0.410085255071451,-0.371491786032255,-0.135925446502451
699,-0.955882149405872,-0.372660459752061,-0.946354198320347,-0.918671161325963
700,-1.18695093699271,-0.607072358057594,-1.17742298590719,-1.1530830596315
701,-0.601072500110197,0.0369007678684863,-0.591544549024672,-0.509109933705416
702,1.13042244749671,1.90191203497028,1.13995039858224,1.35590133339638
703,-0.229702839387878,0.529649163018133,-0.220174888302353,-0.0163615385557699
704,-0.0895969408447997,0.447351264719983,-0.0800689897592747,-0.0986594368539198
705,0.31742311508862,0.767691002715168,0.326951066174145,0.221680301141265
706,0.467355528827279,1.16003283212509,0.476883479912804,0.61402213055119
707,0.212358140764005,0.907487471015759,0.22188609184953,0.361476769441856
708,-0.625946979428032,0.102289251200805,-0.616419028342507,-0.443721450373098
709,-0.0584759432425751,0.453219220342647,-0.0489479921570501,-0.0927914812312555
710,0.927391318166473,1.53554782987368,0.936919269251998,0.989537128299777
711,0.113916629868807,0.639278662070741,0.123444580954332,0.0932679604968383
712,0.852420045829674,1.29189969503141,0.861947996915199,0.745888993457506
713,0.0146004701865786,0.357422482756185,0.0241284212721036,-0.188588218817717
714,-0.362423749296466,0.202813964579102,-0.352895798210941,-0.3431967369948
715,0.0484764888212581,0.732407756652411,0.0580044399067831,0.186397055078509
716,0.0264535266892219,0.522359241227589,0.0359814777747469,-0.0236514603463134
717,0.171444174163177,0.457793544347527,0.180972125248702,-0.0882171572263752
718,0.93725239992837,1.32325777069351,0.946780351013895,0.777247069119609
719,-0.692994749804621,-0.201002552029446,-0.683466798719096,-0.747013253603348
720,0.72461984266267,1.06499297037062,0.734147793748195,0.518982268796722
721,-0.0550256056823177,0.297395816661219,-0.0454976545967927,-0.248614884912683
722,0.568832150093006,0.700009971077972,0.578360101178531,0.15399926950407
723,0.253528556577518,0.676873962787221,0.263056507663043,0.130863261213319
724,-0.441768831746852,-0.107542342093719,-0.432240880661327,-0.653553043667621
725,-0.286827623997028,0.359466962532289,-0.277299672911503,-0.186543739041614
726,0.260714491187918,0.852981161999027,0.270242442273443,0.306970460425124
727,0.813843710798995,1.46325260584116,0.82337166188452,0.917241904267257
728,-0.450425819391368,0.24237622038474,-0.440897868305843,-0.303634481189163
729,0.495228840288168,1.04806820465424,0.504756791373693,0.502057503080334
730,0.380456152887036,1.29184316797373,0.389984103972561,0.745832466399825
731,0.309114801602513,0.84426148776746,0.318642752688038,0.298250786193558
732,0.366679431022597,0.950461485111672,0.376207382108122,0.40445078353777
733,0.117662010684673,1.02955095795709,0.127189961770198,0.483540256383187
734,0.578959835738707,1.22828380131857,0.588487786824232,0.682273099744663
735,0.294912132178256,0.800134678838454,0.304440083263781,0.254123977264551
736,0.437637511692805,1.06811718836563,0.44716546277833,0.522106486791724
737,-0.617772415554322,-0.487526611940328,-0.608244464468797,-1.03353731351423
738,-0.266997647432783,0.333965815048078,-0.257469696347258,-0.212044886525824
739,-0.509357052273494,0.215929050827377,-0.499829101187969,-0.330081650746526
740,0.366269139468756,0.847878557687457,0.375797090554281,0.301867856113555
741,-0.0425841595726345,0.511188238120743,-0.0330562084871095,-0.0348224634531599
742,0.768522165624539,1.48965368617069,0.778050116710064,0.943642984596785
743,-0.312140306638246,0.258169771739807,-0.302612355552721,-0.287840929834096
744,0.144103228372999,0.88390527078762,0.153631179458524,0.337894569213717
745,-0.200359035182704,0.286677607022675,-0.190831084097179,-0.259333094551227
746,0.29379866153957,1.02160461922867,0.303326612625095,0.475593917654766
747,0.129435855921437,0.42517062078879,0.138963807006962,-0.120840080785113
748,-0.418025669520476,0.039507839374735,-0.408497718434951,-0.506502862199167
749,0.4272798521303,0.963197850918422,0.436807803215825,0.417187149344519
750,-0.39376595252656,-0.181997464326108,-0.384238001441035,-0.72800816590001
751,0.404672650086294,0.937070988866089,0.414200601171819,0.391060287292187
752,0.490419131798476,0.934978468587588,0.499947082884001,0.388967767013686
753,0.565550884894122,0.920549298704334,0.575078835979647,0.374538597130432
754,0.095542788390793,0.625169730894252,0.105070739476318,0.0791590293203497
755,0.552210030440753,1.06195002095968,0.561737981526278,0.515939319385776
756,-0.222082339756121,0.0770041983646637,-0.212554388670596,-0.469006503209239
757,0.090840874739289,0.840642427066041,0.100368825824814,0.294631725492139
758,0.543949172527767,1.22036121797349,0.553477123613292,0.674350516399586
759,-0.116135720252724,0.4248990474884,-0.106607769167199,-0.121111654085502
760,0.459225732740869,0.929842498997213,0.468753683826394,0.38383179742331
761,0.921981417618034,1.57232993548388,0.931509368703559,1.02631923390998
762,-0.125356461474832,0.270634512274873,-0.115828510389307,-0.275376189299029
763,0.0192376983783353,0.465833233451687,0.0287656494638603,-0.0801774681222151
764,0.473286994277713,1.01112911888292,0.482814945363238,0.465118417309018
765,-0.203375785914012,0.301697976520292,-0.193847834828487,-0.244312725053611
766,-0.0122799637715919,0.282906217031901,-0.00275201268606686,-0.263104484542002
767,0.0897311098918675,0.788859172133906,0.0992590609773925,0.242848470560004
768,0.35993564911201,0.996356598036898,0.369463600197535,0.450345896462996
769,0.0112274118475754,0.677573412033178,0.0207553629331004,0.131562710459276
770,-0.0574763356315365,0.344563938825323,-0.0479483845460115,-0.201446762748579
771,-0.882063012521801,-0.394542382618934,-0.872535061436276,-0.940553084192836
772,-0.268969006392152,0.2537245625924,-0.259441055306627,-0.292286138981503
773,0.49549469852052,1.05364292692811,0.505022649606045,0.50763222535421
