i,alpha_hat
5881,-0.32297401647818424
5882,-0.6272295007862876
5883,-1.801280634019118
5884,-0.2544311542226058
5885,0.34250346115181807
5886,-1.6057479797999166
5887,0.3725522079909672
5888,-0.9367679498398263
5889,-0.48532418815309286
5890,-1.5129056611206848
5891,-0.39883661764166367
5892,0.9863915463434206
5893,-0.8033132539106845
5894,-2.022713688057357
5895,1.28390301556972
5896,-1.4590237233834515
5897,-1.1979678121167372
5898,-1.0621475887079914
5899,-1.76839370255787
5900,-0.12489552804556014
5901,-0.6116570345159615
5902,-1.320018435190487
5903,0.22509026336415294
5904,0.32200445000714284
5905,-1.8696689870309964
5906,0.18723008835114907
5907,-1.910633776151848
5908,-0.43043600946923866
5909,-0.8501207606650468
5910,-1.455531335801707
5911,0.8533086232039007
5912,-0.439546057510034
5913,-0.1297905544474297
5914,-0.8857858282316671
5915,-1.3984347056007838
5916,-0.003927526606968712
5917,-1.3862500614136375
5918,0.20975378956802004
5919,2.156465001736548
5920,-0.285932963769857
5921,0.229311000110961
5922,-0.010019314748765579
5923,0.7116900016543113
5924,-1.8584991476867736
5925,-1.4990725472159496
5926,-0.7208610257112247
5927,-0.4797170807143968
5928,-1.7063250452113352
5929,-2.3663526857465014
5930,-1.1060103077937409
5931,1.3100526467526834
5932,1.6201873360706445
5933,0.16210312254455955
5934,-2.1810504048344113
5935,0.15643619850228158
5936,-1.1412113849141394
5937,-0.24485013384019272
5938,0.25006808561732996
5939,1.0654584917999026
5940,-0.28452517632020957
5941,-1.0967912275058198
5942,-0.09366447632780817
5943,0.7151570818891293
5944,-0.17930865008292796
5945,0.9940960543166523
5946,0.04380694671230834
5947,-1.3486368380097855
5948,-0.2596950140010133
5949,-2.4152412906941114
5950,0.7596810495791452
5951,-0.18003455457764594
5952,0.3544000591328258
5953,-0.24916547698566338
5954,-2.47468626342268
5955,-1.2005783310163465
5956,0.34356284864977715
5957,-0.4566660810552923
5958,0.5528424292757311
5959,-1.3947928561108487
5960,-0.2921453860324834
5961,-1.0664255832348646
5962,-1.5723134081201338
5963,-0.3545765077787283
5964,1.3118227883398648
5965,0.01385821578405877
5966,-0.7338277078013564
5967,0.35260660596835613
5968,-1.4352032392195553
5969,0.16215315974278804
5970,-1.5483998017017533
5971,0.2036691843753803
5972,-1.7620405349380426
5973,-0.4009402828612222
5974,0.4451324776809775
5975,0.8668074174390425
5976,-0.5616384503822249
5977,-2.9831355863815503
5978,1.235292345043902
5979,-1.0026494989905368
5980,0.2436895681984833
5981,-2.3260463921280814
5982,-1.2143889357417552
5983,1.1327670506246956
5984,0.01977438625479
5985,-0.0952393605424533
5986,-0.03789617217892893
5987,-2.1160499408653832
5988,-0.651543222326376
5989,-0.3381392173014244
5990,0.6943210658049012
5991,-0.996955451189671
5992,-0.47522922151125285
5993,0.43820058755556357
5994,2.7798634810138436
5995,0.5117581000941166
5996,-2.5906579272308603
5997,-1.2554714332036168
5998,-0.7906365319970942
5999,-0.0027407723265137074
6000,-1.2305565267060357
6001,0.06061862493358616
6002,-1.371634301524017
6003,-0.7604325803282206
6004,0.07323929625328396
6005,-1.2076441600473153
6006,-0.7787344797271228
6007,1.0186789582706146
6008,-1.0124447774375647
6009,-2.091958052087719
6010,-0.05929736192901014
6011,-1.6533170490408264
6012,-1.2203787858853947
6013,0.02995187136687219
6014,-0.5389465274738985
6015,0.7504746712729309
6016,-1.483798189244575
6017,-1.1582217352329571
6018,-0.9108592445573557
6019,-0.507134498657631
6020,1.329725589672531
6021,-0.5216518467574106
6022,-0.20954865664939526
6023,0.3002744898263433
6024,-2.04540637608289
6025,0.4970521737270431
6026,-0.7388830126566798
6027,-1.016999700127723
6028,0.06609512621925884
6029,-0.5958762154970945
6030,-0.6462629500416965
6031,-0.9160259024491009
6032,0.6745751895817031
6033,-0.9546555797183656
6034,0.19785482355248638
6035,-0.4937584666430779
6036,-0.6913842743886219
6037,-1.2958453228702795
6038,-0.9289188406699751
6039,-0.4618018396347176
6040,0.18662535408975134
6041,-1.5104882463209293
6042,0.914316990503802
6043,-0.8420640474234737
6044,-1.2112132111277971
6045,-0.8305786402237457
6046,-0.46739448853983623
6047,1.6161961910341809
6048,-0.40698643809380575
6049,-0.3824787876217203
6050,0.0431947833886841
6051,-0.7730976628862778
6052,-1.2965468941811493
6053,-0.03094211379011469
6054,-1.6706491377462798
6055,-1.5192183784235092
6056,-0.8461289044069165
6057,-0.5645057006237354
6058,0.49284053182746157
6059,-1.2331939766086104
6060,-0.6890959276472332
6061,-0.9712104528436263
6062,1.1341478395965008
6063,0.899132504000326
6064,-1.8760499727876379
6065,-0.6751872282060103
6066,-1.9201149938227424
6067,-1.594236544197883
6068,-1.0676472291822325
6069,-0.6413193736805309
6070,-0.2312775446215125
6071,-0.7723430028159854
6072,-0.6742415917984881
6073,0.5451900844788886
6074,0.5091742988883855
6075,-2.7382663005801087
6076,-0.7844644059198556
6077,0.07621318911808275
6078,0.979752229453263
6079,-0.8471385122323989
6080,-0.35198615748147505
6081,1.0222179434331702
6082,0.07606408147678995
6083,1.4886352153295328
6084,-2.6239671132488818
6085,1.271659448594494
6086,-2.7039919925138465
6087,0.4699728309100162
6088,0.2640938617519441
6089,-0.7816981502360558
6090,-0.7635596771808073
6091,-0.42267127978132746
6092,-0.08111587846633378
6093,-0.3105593739249672
6094,0.5835349321375025
6095,0.018894248491028276
6096,-2.7059545529269693
6097,0.060611710425236304
6098,-0.5318974152476981
6099,0.243028369748036
6100,-1.3822285776667167
6101,-0.9649573163544625
6102,-1.620024282824408
6103,-1.9161427812212197
6104,-2.687624352738651
6105,-0.15743687525969907
6106,-3.68159810452713
6107,0.989091813770584
6108,-1.5728999415564544
6109,-0.7197403309652425
6110,1.0596316642957126
6111,-0.5552396732163175
6112,-0.1929445860806962
6113,-1.6449353950176586
6114,-2.382367301495215
6115,0.1330607444109494
6116,-0.7725932538176877
6117,-0.5579462664317203
6118,-1.6339918347799685
6119,-0.7562870795007661
6120,-2.56973053685575
6121,-1.9743260669643679
6122,-2.131131132971764
6123,-1.0704743918110666
6124,-1.718044507849163
6125,-0.06619356530488088
6126,-0.4260644117819096
6127,-1.2296510869263884
6128,-2.079965936332379
6129,-1.218219765302457
6130,0.37573989110080264
6131,0.017670014294752567
6132,-0.8381441129336055
6133,-2.6572569231350744
6134,-1.289567966169435
6135,-3.27858737380855
6136,1.5278629353162971
6137,-0.5597590761834901
6138,0.7329420777614277
6139,-0.5871438435284619
6140,1.267937737481927
6141,-1.2258155444501608
6142,0.46210764653230363
6143,-0.5284458387577905
6144,0.07745145660845254
6145,-1.2944993112794398
6146,1.2890693791971315
6147,0.1069858272284051
6148,-1.0603650162295595
6149,-1.8324162428479998
6150,-2.35487623959152
6151,-2.0997556685152245
6152,-2.0390731756997473
6153,-0.8322637748708211
6154,0.671957016094342
6155,-0.17220876974816945
6156,-2.2508266932931873
6157,-0.28784340826628124
6158,0.9404813063730224
6159,0.6301147011449062
6160,1.4608044911067095
6161,-0.12558579035557837
6162,-3.5131489301652827
6163,-0.26233660468882103
6164,-0.2343459576499718
6165,-2.5075492444144802
6166,-0.44739407609320625
6167,-1.2870101047761189
6168,-0.8400526504847312
6169,-0.11838477342889722
6170,-0.8110506627061765
6171,-1.346522715550528
6172,-1.9359707761823954
6173,-0.24350233549378703
6174,0.17724549343113416
6175,-0.5442417621983988
6176,0.4054170545465161
6177,-2.889391755997413
6178,-0.542266809012325
6179,-1.6337894750897914
6180,-0.1430980368516469
6181,-0.4500178501352985
6182,-1.5720797868299827
6183,-1.410511892686749
6184,0.7237324382514391
6185,-0.7914629590471847
6186,-2.5317391989726743
6187,0.43923897237957077
6188,0.6529945176204492
6189,-1.0414770120015358
6190,0.7851896884547241
6191,-0.964894392070375
6192,-1.7020929447037663
6193,-1.223915702559732
6194,-0.3029731037751081
6195,0.22796866107463276
6196,0.38510296815408007
6197,0.8722577547811389
6198,-0.5298679899900952
6199,0.07211377775215388
6200,0.47128171684884124
6201,-0.4527075989795144
6202,-1.5188301487197788
6203,-1.3662385286893328
6204,-1.7763720789076105
6205,-0.643669011063315
6206,0.022975179443746552
6207,-1.6658303105560293
6208,-1.2073973096161392
6209,-1.547184371062174
6210,-0.16588680389109478
6211,0.7284626030108766
6212,-1.2974609303819788
6213,-1.482240870506946
6214,-0.2362980125928133
6215,-1.817917660317587
6216,0.8355665161348134
6217,-0.38389660373485734
6218,0.6973528045139503
6219,-0.14688000562992784
6220,0.16740396549336745
6221,-1.9670147466969479
6222,-2.388086338410467
6223,-0.27604632680760455
6224,-1.108189807447236
6225,-0.5591023571755874
6226,-0.21532914086320054
6227,0.9435219854890025
6228,-0.9479093913335651
6229,-1.4193280519964548
6230,0.8886995290947861
6231,-0.1561894519386381
6232,-0.25909751403121184
6233,-1.6476473643683636
6234,0.2551035317677044
6235,0.9511788848903442
6236,0.19547965590140337
6237,-1.484978171522644
6238,0.8756805198402189
6239,-1.1883102636588867
6240,1.035733420889065
6241,0.20594315232472699
6242,0.27485718686598737
6243,1.3877313046996638
6244,0.3555613382042575
6245,-0.10704038741095229
6246,-1.6693070989373693
6247,0.38487920590205094
6248,0.5709715900048979
6249,-1.7182480041813712
6250,-1.0435690481032116
6251,-0.6980415328728788
6252,-1.882836707153292
6253,0.35726351806313494
6254,-2.233445923341313
6255,-0.6276052608973968
6256,-2.0046326179695058
6257,0.8604971209108054
6258,0.05120432390834172
6259,1.1589729289622315
6260,-1.5210848189219233
6261,0.5270423333793988
6262,-0.5759039937195208
6263,-0.5198292395726599
6264,-0.7451781972726418
6265,-0.13500222411188356
6266,-2.390747022407502
6267,-1.3117274471839337
6268,0.5162711675263463
6269,-3.130506259673184
6270,-1.0636157338902348
6271,-0.8087563587620744
6272,0.37214828011576034
6273,-0.2818957938782695
6274,-1.9775379753683513
6275,0.9270511665421288
6276,0.2828836712765579
6277,1.2550380849839153
6278,-1.391365488150429
6279,1.6907796809718012
6280,1.069154755110027
6281,0.6243640859448717
6282,-1.6587290708733327
6283,-0.5487526567349592
6284,0.16443974945643547
6285,-2.290142422773644
6286,-0.7974229745745466
6287,0.06236133812974287
6288,-0.3342173587675705
6289,-0.3019168528536744
6290,0.7765350823382408
6291,-1.7479734133639233
6292,0.14467655703290794
6293,0.077437774767257
6294,-1.6194988757859505
6295,-2.2894675960921003
6296,0.4806081918640217
6297,-0.6814680772635544
6298,2.0422771188682667
6299,-0.45610711685375094
6300,-0.8838738963661649
6301,-2.2584165180512854
6302,-1.3239090425591882
6303,-2.307799521266057
6304,2.06303630566685
6305,-1.992972115849917
6306,0.060857675549119694
6307,0.7419240512416909
6308,-1.3585252106027212
6309,-0.8139224960429161
6310,-2.0514795183778514
6311,-0.5480624835843697
6312,-0.9662641199745972
6313,-1.510492552687488
6314,0.01618933579371462
6315,-1.240220976218223
6316,-2.0166365630579444
6317,0.39652082226012486
6318,0.037240887048387156
6319,-2.146710048284786
6320,-0.9972465786008593
6321,0.3035532978607172
6322,-1.2776074800710318
6323,0.05527026915894012
6324,-0.5755975324737488
6325,-2.099024349189626
6326,0.014977120309855985
6327,-3.3256472811581106
6328,-1.312422074357647
6329,-0.6510981482068356
6330,-0.4130598373919978
6331,-0.42946637076834965
6332,-0.8351223489733479
6333,1.028440613818834
6334,1.130100857599006
6335,1.3403084770650762
6336,-1.5993177723286438
6337,-1.3945276177613142
6338,-1.8566618362008078
6339,-0.8244620377710432
6340,0.09325392759318349
6341,-0.2695642845956467
6342,-0.6797735086577115
6343,-0.36833602361157713
6344,-1.434699699120459
6345,-1.3578160117118105
6346,-1.1334266238622939
6347,-1.222821493134138
6348,-1.5420227481317639
6349,-2.1714656882369305
6350,0.3387607623240716
6351,1.2818240773562342
6352,-1.7598232560082305
6353,0.43446778609197667
6354,0.10108625702836094
6355,-0.40986494401331997
6356,-0.2749507306885172
6357,-0.2560933024726393
6358,-0.4100254257421092
6359,-1.851897156001733
6360,-0.6144606947672298
6361,0.09596576620133013
6362,-0.7547599295595098
6363,-1.7666905861293891
6364,-2.0116732949665876
6365,0.22970555375893786
6366,-0.37354220294986584
6367,-1.4719553545532649
6368,0.17570404663966877
6369,-1.4594994487666262
6370,-0.4847184781110845
6371,-0.3353565858362226
6372,-2.9331190979351276
6373,-1.7052675790798748
6374,-2.5123919925727227
6375,-1.9409028190058635
6376,0.568441067448674
6377,0.7473172700184503
6378,0.19338972512884953
6379,-0.5777388119458147
6380,0.4008262781916604
6381,-2.0962532159256053
6382,-2.743465838874163
6383,-3.2798095558984244
6384,-0.3022921838918093
6385,-1.079382360619534
6386,-0.9057767937435518
6387,-0.14526604308291935
6388,-0.7262377433294664
6389,-0.8621842411083912
6390,0.6943145382395898
6391,0.9256739470507394
6392,0.43641012330645534
6393,0.25716880392514563
6394,-1.6960424636131664
6395,-0.8637672197251287
6396,-0.37953985573816623
6397,-0.36955526243092396
6398,0.6902035210772525
6399,-2.1953337166672955
6400,-1.6881353826401098
6401,-0.4208229868919905
6402,-1.9960780046350992
6403,0.6020719480910065
6404,-0.47112957153853946
6405,-2.9237163409912994
6406,-0.6778486428111885
6407,-0.12750942950177502
6408,-1.089879989154531
6409,-1.927772209476005
6410,-0.37880103938971976
6411,0.4229396500349919
6412,-0.9310918980667262
6413,0.6531510502074448
6414,1.23716255945797
6415,-2.1485692855628904
6416,0.06022611078990703
6417,-0.8401730724223961
6418,-0.419334544517231
6419,1.379576913509406
6420,0.02398673157889908
6421,-1.302398916084975
6422,-2.1647025371390005
6423,-0.2999614111497419
6424,-0.03643747442974221
6425,0.31418907991449285
6426,1.0831934322344814
6427,0.015801764154610598
6428,-0.11332954795640449
6429,0.22352316516111287
6430,0.054294339255736845
6431,-0.4200583011861657
6432,-0.6775037388926731
6433,-1.4282688103128933
6434,-0.6286129383499068
6435,-0.4880854355045946
6436,-0.6356182195838752
6437,-0.45592587939974594
6438,-0.9129047459677935
6439,0.7610034062007753
6440,-0.7136110590937654
6441,0.8075762500044581
6442,-1.2226849802570552
6443,-2.1233327867338025
6444,-0.6214607348935495
6445,0.05512971748993056
6446,-0.35894277311917544
6447,-2.04692918474216
6448,-0.8694530632250799
6449,-0.6177525211280771
6450,0.9049183173349314
6451,0.6462270662578974
6452,0.5507252826099762
6453,0.21908203234203039
6454,-1.793135279310382
6455,0.03193924865228537
6456,0.3277708923509257
6457,0.33430054553990096
6458,0.9286206327380713
6459,0.18937320190448204
6460,0.6406721810377021
6461,0.8495169323607059
6462,-1.054423121235332
6463,1.0860019053159062
6464,-0.044217776728040836
6465,0.21343342296850093
6466,-0.25474033246166533
6467,-1.0110564523411156
6468,-1.8545066286728447
6469,-0.22282829532011506
6470,-0.7618987109576679
6471,0.2826524362156404
6472,-0.7172561471279751
6473,-0.9945781620913831
6474,0.9545122964712555
6475,-0.8530784539935607
6476,-1.3963793418919959
6477,0.1543218377910563
6478,1.238334169139154
6479,-1.269134083362401
6480,-0.6018692671181787
6481,-1.0366228016103398
6482,-0.2885114477232599
6483,-0.2416033831564164
6484,0.4252793278832303
6485,0.6763989346327295
6486,-0.8440088562015804
6487,-0.5445944307436884
6488,0.23523031766878322
6489,-1.2242482868488502
6490,-0.12900801413129925
6491,1.6517624129928818
6492,-1.5599800371302717
6493,0.4497961636849004
6494,-0.8421870396575774
6495,-1.4288316299548431
6496,-0.532324684254668
6497,-0.10231186300842593
6498,-1.6582312254593154
6499,-0.13322285969783298
6500,0.3296208020345254
6501,-0.3455358614627415
6502,1.0372452740352627
6503,1.1854799862178806
6504,-1.2153445661532765
6505,0.4969932395142498
6506,0.6066368989509094
6507,-1.420064195146377
6508,1.04171812872079
6509,1.4812795774660483
6510,0.15518570943749538
6511,0.4932054707866705
6512,-1.3593784012128705
6513,1.779627627583326
6514,-1.4771679201811918
6515,-1.2643067247352073
6516,0.28415890040451286
6517,-0.32686736841092157
6518,1.1264272321337154
6519,-1.2685821921560865
6520,-1.058734432823986
6521,-0.2882095202231696
6522,-0.08355330517823795
6523,2.796594652869748
6524,-1.281479525173313
6525,1.0194709690380994
6526,0.9381567916469887
6527,0.22453774632751422
6528,-1.993687718980056
6529,-0.24861873702495946
6530,-0.6066953267637953
6531,-2.16060471127373
6532,-0.9780999942117841
6533,-1.5214942554241007
6534,1.2504312455777435
6535,-1.5166185411752828
6536,-0.05894552684769172
6537,-0.0459212522833059
6538,-1.0842320164864083
6539,0.1526821913363286
6540,0.17715468106679955
6541,-1.9387334847166
6542,-0.4102845551917951
6543,0.18764964167456133
6544,-1.1387693848179092
6545,-1.629595278483643
6546,-0.5323076940565363
6547,-2.2350214923960148
6548,-0.5106808667401206
6549,-0.4964640491875002
6550,-0.34609929048182514
6551,0.7545408163362248
6552,-0.8272388025156965
6553,-0.7360145193693439
6554,0.6799220113565785
6555,0.388664586751313
6556,-0.19436684314159125
6557,-0.5934273359822879
6558,0.13094323121481966
6559,0.3566375424179353
6560,-0.25676696027735546
6561,-0.7978527895743699
6562,-0.4061566408377544
6563,-0.32448653702015795
6564,0.07792717550166478
6565,-0.791214635184432
6566,-0.728281294151659
6567,-1.1244141850486182
6568,-0.8924132145600421
6569,1.0982799524787985
6570,-1.4828393325934097
6571,1.2366715457707267
6572,-0.4098226736370296
6573,-2.7928431649686676
6574,-1.2282269551037033
6575,0.435113809488519
6576,-1.7336495018570064
6577,-0.23609919181590994
6578,-1.5510402860654566
6579,-0.5661668141358024
6580,0.4057039159686874
6581,-0.5184591300789702
6582,0.23458448479036126
6583,0.5736611957458436
6584,0.5933412171257292
6585,0.5971404224104975
6586,0.4058547178926171
6587,-0.07937832886646173
6588,0.06596823296346799
6589,-0.49834374204432114
6590,-0.3762183370031186
6591,-0.9792081623124811
6592,-1.175774624372803
6593,-1.2401422360431398
6594,-0.7309787968345868
6595,-0.9671270099157094
6596,-0.7394857748207067
6597,-1.5151780187693922
6598,-2.7644447952792266
6599,1.388263864790274
6600,-1.4827544808985986
6601,0.3688625033785137
6602,-1.2099947444791916
6603,0.3237526267946369
6604,-0.5306973270494066
6605,-0.019140021725887066
6606,-2.27962766911961
6607,-0.107119598352305
6608,-0.3455171033071145
6609,1.3086620139933944
6610,-0.5343625505714686
6611,-1.513795293739131
6612,-2.17399688242837
6613,-0.25100991216871926
6614,0.17712708303562386
6615,-0.8915588799850286
6616,-1.3266450964177414
6617,0.5542311798046576
6618,-1.9166304575520188
6619,0.28764452158817144
6620,0.5716134560187445
6621,-0.9560643723084224
6622,-0.7745194712252064
6623,-0.3737399473837041
6624,-0.006661078275995158
6625,-1.5833489002176153
6626,-1.222516408662035
6627,-2.349955815170262
6628,-0.4358979255982127
6629,-0.7455110662937037
6630,0.14743927978795388
6631,-0.6320460976757446
6632,-2.261088475837888
6633,-1.7522249512773518
6634,-0.914666831111021
6635,-0.23811864285960235
6636,-0.5053007469808554
6637,-1.5691559899281904
6638,0.3399939484652038
6639,-0.6386362649619451
6640,-1.2201702873085234
6641,0.037085222564100184
6642,0.27901747648444625
6643,-0.04728986299267668
6644,-1.0044282214385332
6645,-1.8397242275452443
6646,0.034331781327531674
6647,-1.3634669048701098
6648,-1.153917155667829
6649,-0.22468867642648982
6650,-1.1836282077216267
6651,-0.9639437248906165
6652,-0.04783186461923217
6653,0.6694871870362086
6654,-1.6382348081720166
6655,-0.07542204919008366
6656,-0.6601299078297768
6657,0.6143268293387868
6658,0.5194290257670684
6659,-0.6782483275553568
6660,-1.5333398283967596
6661,-1.8287089604157392
6662,-1.4542151597749213
6663,-0.6511484784633728
6664,-1.2247969748380565
6665,-0.8611537367537718
6666,-0.734028987973292
6667,1.5088977602899503
6668,0.9171758912132986
6669,-0.07442626009233314
6670,-0.9833649059282067
6671,1.615489086330437
6672,-0.8660335214891015
6673,-0.9043695903033491
6674,-1.9736511805434673
6675,0.7450400574693795
6676,-0.7171495583396806
6677,-1.5799864029679012
6678,-0.49210111320691097
6679,0.2342156000109743
6680,-0.5289259752687572
6681,-0.5292021885046843
6682,0.7556138671786929
6683,-1.7186403643263617
6684,-0.709694421265336
6685,0.07984320661333366
6686,-1.8335878964215344
6687,0.4503174278907799
6688,-1.3881119968111635
6689,0.04010406815952261
6690,-0.1651367867343369
6691,-1.5865451013688352
6692,-0.1150317763670332
6693,-0.8061950533375571
6694,-0.0601646963498379
6695,-1.5529980241740104
6696,0.7376356813293043
6697,-0.6305752466911384
6698,-1.3540055209556927
6699,-1.4591176686940313
6700,0.32473613255323674
6701,-1.9668593375969439
6702,-0.1987722652249908
6703,-1.2564503828228206
6704,-1.14444480324025
6705,-0.626344226451653
6706,-0.286391658835356
6707,-0.9476953924967932
6708,-0.9824743095891136
6709,-0.3167408871834885
6710,0.11476069157598934
6711,1.0470544958900816
6712,-1.6395386785233426
6713,-1.198822352487283
6714,-1.4261201043076106
6715,-1.8580942259587268
6716,1.060531716915139
6717,-2.815237874513111
6718,-1.61541046361544
6719,-1.084013468145515
6720,-0.6977473887296459
6721,-0.9363254585908053
6722,0.677018585754356
6723,1.1119030272455628
6724,-1.6466750391761051
6725,-0.1243554115455604
6726,-2.0913655402445643
6727,0.7961541175132898
6728,-1.6736875859813947
6729,0.36401741079048366
6730,-1.3987949827774102
6731,-0.42948348001287207
6732,-0.7610705444056647
6733,-1.8575962494907678
6734,0.013436651070815375
6735,2.4247000884261887
6736,-0.6961282436914307
6737,-0.9210786436107713
6738,-1.1026767680147116
6739,-1.0350666877647616
6740,-0.6806961839312509
6741,-0.8756927943997651
6742,0.9264154767651284
6743,0.25663493601382426
6744,0.37812284160802134
6745,0.8284005893962184
6746,-1.4978309481075651
6747,-1.5950020478456222
6748,-0.11369513763182426
6749,-0.8431450159118732
6750,-0.2529906427096049
6751,-0.6936926715526852
6752,0.31281838822832786
6753,-2.220799439650741
6754,0.23803517098639382
6755,-2.0347855127659846
6756,-0.6434368883622045
6757,0.12700501390543698
6758,-1.321274171492857
6759,0.720716702113056
6760,-0.5665292399481742
6761,-2.0983718985651088
6762,1.132244492813971
6763,-0.31387527408395033
6764,-0.2739213428742762
6765,0.2095233203647946
6766,-1.6379919738090176
6767,-0.5545994352093088
6768,-0.7719834019142531
6769,-3.5033682778029442
6770,-0.6716908967927091
6771,-1.2401179357663874
6772,0.2031619792065295
6773,0.7775020225729519
6774,-0.2026300163094758
6775,-1.7020957829162828
6776,-0.2964729633260984
6777,-1.5501580085111883
6778,-1.3964071334023933
6779,-2.918871009293332
6780,-1.087431686251595
6781,0.12960960267733534
6782,0.06676041659094722
6783,-2.1711868700642505
6784,-1.131355081130386
6785,0.4081101076692859
6786,0.3123437426875265
6787,0.18296805661986987
6788,-0.5554414936659219
6789,-0.6743630184075466
6790,-2.0389568471440396
6791,-0.43746541477183487
6792,-0.4571218585893861
6793,-0.26468922927038036
6794,-0.4119753286283092
6795,-2.7350797591339853
6796,-0.2373046588649804
6797,-1.1248344468350817
6798,-1.6124036728216797
6799,-0.8403839852069022
6800,-0.32434514560036076
6801,-1.9415756686799999
6802,-0.3508378874642455
6803,-1.6502693715569763
6804,-1.731869140064628
6805,1.1464887612766588
6806,0.029191134810188535
6807,-2.033581511444208
6808,-0.4596481616934891
6809,-0.1394472153742638
6810,-0.9227708770361321
6811,0.7096862924599638
6812,1.8576155785119826
6813,-1.2656288511382798
6814,0.4651718987030229
6815,0.4120924254547256
6816,0.17820122705689292
6817,-0.238293327505951
6818,0.9821213686562622
6819,-0.4279916663832284
6820,-2.0123447347619203
6821,-0.39461045799779026
6822,-2.0252321913506863
6823,-0.9679483716951663
6824,-0.8986868632358682
6825,-2.351411444602474
6826,-0.5923821288481588
6827,0.779507543339854
6828,-0.7046134412235119
6829,-1.9294209604773853
6830,-0.15661972258334433
6831,-0.515058080000061
6832,-0.5765372328869608
6833,-0.8812545862798759
6834,-1.4758268545957103
6835,-0.23246896287037533
6836,-0.1025423136424207
6837,0.29517539449500574
6838,0.2524213026229312
6839,-0.9168073034062483
6840,0.25064680075283535
6841,-1.4658488299274874
6842,-0.537967625856811
6843,-2.48603034187239
6844,-0.07560773226656455
6845,-1.7830058027076807
6846,-0.6669316700399497
6847,-0.5480789933623451
6848,-2.2834161927608623
6849,0.47991930918233605
6850,1.1238087472479905
6851,-0.7199244673201628
6852,-1.7759850504524763
6853,-1.7158136693306474
6854,-1.9969571678725515
6855,-0.8794675930184068
6856,-0.6388907425014145
6857,-0.018343245308453784
6858,0.26982687805672545
6859,-1.2388946156070557
6860,0.5785358313661317
6861,-0.850847930573301
6862,-2.0862689066721845
6863,-0.241422761954536
6864,0.3439226982207942
6865,-0.6322135567775995
6866,0.1600356330839963
6867,1.317955765407985
6868,-0.9084059431360176
6869,0.5115134030089762
6870,-1.0485022892807012
6871,0.8476141064339188
6872,-0.5917116848765276
6873,-1.0849342626113465
6874,0.08195598306715036
6875,-0.08004905305835303
6876,1.0140409544116682
6877,-0.1586983372705948
6878,0.7409988501075466
6879,0.34169426640939227
6880,-1.2291970583065668
6881,0.9402155929052844
6882,-1.3387866170844374
6883,0.760911249283601
6884,-1.6977102344974235
6885,0.6416429610965394
6886,-0.4868250011207209
6887,-0.6000737844831021
6888,1.3186786644573278
6889,-1.2682773247068047
6890,0.5845356564191491
6891,-1.002299840780281
6892,-0.40404363243368957
6893,-0.908125762875367
6894,1.3516206109765858
6895,0.3405268797843213
6896,-1.0175163445753765
6897,-0.5439451696670916
6898,-0.5877659935729924
6899,-1.74493963264421
6900,-2.2518209240395715
6901,-1.2478822438610766
6902,-0.5743401632606819
6903,-1.3038612270586463
6904,-1.2329280842789196
6905,-0.5059039052039546
6906,1.2266211252380623
6907,-0.7414709157740703
6908,0.7780097714728427
6909,-0.8858232286288177
6910,-0.027020538729627952
6911,1.6214780909688526
6912,-0.33167073997463536
6913,-0.7435667664695038
6914,-2.299718385216763
6915,-1.2484118190340427
6916,0.4539041716695693
6917,-1.1307588795343801
6918,0.5219077745831855
6919,-0.8104966963791924
6920,-1.6354109250228355
6921,-2.2353673262905516
6922,-1.4514801059444238
6923,-1.1261994358304028
6924,-1.120785873529334
6925,-1.7424526775609692
6926,-0.12989034215213457
6927,-1.4279127818507777
6928,0.4804191634304178
6929,-1.3426787032791176
6930,-0.9800934138332102
6931,-1.5294339494811502
6932,-0.004208502290409255
6933,-0.4347681162131639
6934,-0.7819383102304545
6935,-2.3439405048922195
6936,-0.3752826612583251
6937,-0.47668896548466255
6938,-0.0669883323302316
6939,0.8557026408154194
6940,-1.204177033916893
6941,-1.020750876943105
6942,-1.601506942032275
6943,0.1323927894396547
6944,-1.2814148817270747
6945,-1.2118076296083058
6946,-0.5284252020335911
6947,-1.0698268724241071
6948,-1.110195945331115
6949,1.4788475916672854
6950,-1.8137327912901426
6951,0.3554604300484896
6952,0.5039916226386714
6953,1.0405043930484819
6954,0.13923913404329546
6955,-0.23761461595101396
6956,-1.37660443987408
6957,-1.7684313054037797
6958,-1.1029686647587496
6959,-0.6351145651707533
6960,-1.088603373698175
6961,-0.51917427290532
6962,-0.734651574915501
6963,-4.086851805111119
6964,-0.9611822898664417
6965,-0.637584276696646
6966,-0.6625017128062941
6967,-0.043419641490488936
6968,-0.9024944898278564
6969,0.2139575635964177
6970,-0.7035491815915889
6971,-0.8877168085056342
6972,0.19017994259181603
6973,0.5339526294922752
6974,-1.0728982537142002
6975,-0.6149841921334189
6976,-0.7447216249036566
6977,-0.26397399831429136
6978,1.368963581487022
6979,0.035367111077421326
6980,-0.007225391080361132
6981,-0.41130691985762036
6982,-0.952363986570194
6983,-1.9822691787690987
6984,0.13001155866460623
6985,-0.16829563927445113
6986,-0.9115355289336731
6987,0.6560563651026017
6988,0.5330149666046621
6989,0.7292099197840135
6990,0.047142010006708035
6991,-1.0574507434666953
6992,-0.6327550267073669
6993,-2.6433086254911076
6994,-0.9013447712372207
6995,-2.3414727477718182
